Hạt gạo,Loại,Chiều rộng (mm),Chiều dài (mm)
1,Rice,2.636,6.198
2,Rice,2.566,6.168
3,Rice,2.598,5.863
4,Rice,2.556,5.989
5,Rice,2.455,5.355
6,Rice,2.571,6.05
7,Rice,2.335,5.587
8,Rice,2.371,5.503
1,Inferior,2.509,5.85
