Hạt gạo,Loại,Chiều rộng (mm),Chiều dài (mm)
1,Rice,2.189,5.695
2,Rice,2.381,6.566
3,Rice,2.282,6.401
4,Rice,2.35,6.836
5,Rice,2.415,6.292
6,Rice,2.313,6.303
7,Rice,2.25,6.063
8,Rice,2.318,6.301
9,Rice,2.088,6.411
10,Rice,2.182,6.091
1,Inferior,2.066,5.844
