Hạt gạo,Loại,Chiều rộng (mm),Chiều dài (mm)
1,Rice,2.286,7.265
2,Rice,2.371,7.239
3,Rice,2.439,7.152
4,Rice,2.382,7.536
5,Rice,2.336,7.055
