Hạt gạo,Loại,Chiều rộng (mm),Chiều dài (mm)
1,Rice,2.307,7.131
2,Rice,2.447,7.229
3,Rice,2.317,6.831
4,Rice,2.013,6.243
5,Rice,2.087,6.719
