Hạt gạo,Loại,Chiều rộng (mm),Chiều dài (mm)
1,Rice,2.014,6.271
2,Rice,2.11,6.744
3,Rice,2.328,6.795
4,Rice,2.245,6.502
5,Rice,2.328,6.492
6,Rice,2.378,6.587
7,Rice,2.357,6.297
8,Rice,2.296,6.505
9,Rice,2.363,6.218
10,Rice,2.302,6.417
1,Inferior,2.034,5.831
1,Break,2.323,6.239
11,Rice,2.014,5.096
2,Inferior,2.004,5.616
2,Break,2.18,5.038
3,Inferior,2.154,5.933
12,Rice,2.101,6.19
4,Inferior,2.136,5.206
